reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
c1ee8c75-e6ce-46a1-855b-f03f157cc709,Mbu Ozhan,https://play-lh.googleusercontent.com/a-/ALV-UjVhm28AZ7Atfznl6aFYJDjIP9vIrNs6TTPbqqZ8YcCEzIq2pbQ0,"di upgrade ko jadi ga bisa daftar ya? saya coba masukin nomer telpon gak ada kode verifikasi yang masuk, saya udah pake dua nomer masih tetep sama.. tolong di perbaiki lagi sistem nya",1,0,4.7.0,2024-01-22 20:01:40,"Hi.. Mohon maaf atas ketidaknyamanannya. Pastikan jaringan baik dan No HP yang terdaftar adalah no HP prabayar yang aktif dengan pulsa yang mencukupi agar kode OTP dapat masuk. Saat ini Operator yang sudah tersedia untuk SMS OTP adalah pengguna Telkomsel, Indosat dan Smartfren. Terima kasih.",2024-02-05 08:04:24,4.7.0
6c979b01-de47-4272-8f74-6712aa080c10,Ariya Putra Pratama 123,https://play-lh.googleusercontent.com/a/ACg8ocI1CZqJ9hMbQd5gdJBE9klwg95Q03zrIUqR7ao8WGIycCL34Q=mo,"aplikasi dongo, udah restqrt hp, rubah jaringan dari wifi ke data, tetep aje ""permintaan anda belum dapat diproses"".",1,0,4.7.0,2024-03-19 01:58:25,,,4.7.0
eee34b62-f030-4285-8e60-6921f3a3d96d,Hay Dod,https://play-lh.googleusercontent.com/a-/ALV-UjWw5mOx5YF_yKfraaeSAJQtnlnpOUtYPQ4TlLUv4qAbPqRFcSa6,Ini aplikasi berjalan gak sih ? dari semalem ngirim koda OTP gak masuk2.. coba pagi nya masih sama.. Aplikasi gak guna sama sekali,1,0,4.7.0,2024-01-18 05:58:59,,,4.7.0
08c8fc7c-79ce-49f2-aff2-5c931923165f,ade umay,https://play-lh.googleusercontent.com/a/ACg8ocJfWubiqJ-PvRlIyiquBm-jZvX-Tqd-j3FO2Tsanmodddhc5Q=mo,"Selain Telkomsel, Smartfren, dan Indosat kode Verifikasi kode otp via SMS tidak bisa, alias gaka bisa daftar. Yang circle-circle aja, payah.",1,0,4.7.0,2024-04-05 10:26:28,"Hi.. Mohon maaf atas ketidaknyamanannya. Pastikan jaringan baik dan No HP yang terdaftar adalah no HP prabayar yang aktif dengan pulsa yang mencukupi agar kode OTP dapat masuk. Saat ini Operator yang sudah tersedia untuk SMS OTP adalah pengguna Telkomsel, Indosat dan Smartfren. Terima kasih.",2024-04-17 08:56:10,4.7.0
4c27ecdf-e306-4a43-97c1-260b58278059,retty dewi,https://play-lh.googleusercontent.com/a/ACg8ocKe0a6SormrAVn_nkQ2R8CgBd1gDkOWNHjahhiu_CcY4itxqA=mo,kalo g bisa merawat aplikasi bubarin saja..aplikasi kok sering gangguan...sama saja tdk memudahkan..balik jaman kolonial...taaaaiiiiii,1,0,4.7.0,2024-03-20 01:29:09,,,4.7.0
cd80e156-efb4-4d2a-ae30-57b1fee0f764,putri dwi,https://play-lh.googleusercontent.com/a/ACg8ocIVlMnrSe_1a7K4YaEJ8rGiyT-BFq1yGosH2B4gY8-Tz70GHYg=mo,Ini bagaimana kok tiba tiba tulisan jkn tidak bisa di gunakan pada emulator dan jika tidak dilakukan root. Kecewa sekali ini bagaimana,1,8,4.7.0,2024-02-26 00:26:02,,,4.7.0
fd111724-9205-4414-af83-e767cf1994f8,Wawan Syariffudin,https://play-lh.googleusercontent.com/a-/ALV-UjU_Iwk8nTl8LOyN94T-nZ3rEuXOFFuS2dBlGdDsoNk40kQpu6FL,Urgent mau cek status keanggotaan harus perifikasi no hp sama email...via email bisa tapi pake hp gonta ganti ga bisa...apa nomer sistemnya ga ada pulsa ga ngirim otp sms? Tolong diperhatikan,1,0,4.7.0,2023-12-18 04:30:55,,,4.7.0
bec821dc-3472-49f5-9e90-6dbe4256d0b5,Andhini Niken,https://play-lh.googleusercontent.com/a/ACg8ocKqfiM_GNSl44yU89lTMqO45Q-Y90Od2INcQgZSBtTEwxHokQ=mo,Tolong lah diperbaiki aplikasinya kirim otp dari tadi pagi ga bisa masuk. Solusi urgent rujukan ke rs !,1,0,4.7.0,2024-03-27 13:58:58,"Hi.. Mohon maaf atas ketidaknyamanannya. Pastikan jaringan baik dan No HP yang terdaftar adalah no HP prabayar yang aktif dengan pulsa yang mencukupi agar kode OTP dapat masuk. Saat ini Operator yang sudah tersedia untuk SMS OTP adalah pengguna Telkomsel, Indosat dan Smartfren. Terima kasih.",2024-03-28 02:48:16,4.7.0
59b45fdc-12b0-4838-a439-a66e036ac973,Zea Almaira,https://play-lh.googleusercontent.com/a/ACg8ocLFEWEvw01U74N2kkIV1WiyyQE_SalgdyFg6vrBNdIbMt2zLg=mo,"Aflikasi apaan ini,baru download mau daftar,saat masukan no telpon untuk menerima kode verifikasi,smpai detik ini saya tidak menerima kode verifikasinya.Sebenarny ini aflikasi di buat dgn niat atau gmna sih,klau gk niat jgn bikin aflikasi😡",1,0,4.7.0,2024-01-17 11:59:56,,,4.7.0
08d6ce2b-aea2-4fcd-a972-dc1ef72b7a94,Taufan Maulana,https://play-lh.googleusercontent.com/a-/ALV-UjU2dAOIOz_RsrtgVh1gGRITXSM7TgB3Yk0XrAXSD7C0fNI-yCgl,"Mau daftar tapi nomer sudah pernah di pakek, pas pakek login tapi no. Ktp sama no. Kis gk bisa suruh regristasi, gimana sih",1,0,4.7.0,2023-12-20 01:18:23,,,4.7.0
b2239576-791a-40f1-b2b6-8d1fcf8da6e7,MLatif Ansori,https://play-lh.googleusercontent.com/a-/ALV-UjVpazY4WFKLMLl7MPS0YdHpEBtl9zLmSaGz2iLPIW0ZuqeOqaI,"Tolong ini gabisa login, nik udh bener dibilang salah..! mau ganti password juga tp gabisa verifikasi krna eror,. Gw Lg urgent !!!",1,0,4.7.0,2024-01-09 07:49:44,,,4.7.0
25728f77-b409-414b-b219-52e2ad39eabb,dara aruna,https://play-lh.googleusercontent.com/a-/ALV-UjVRZQkTtCTTSjVArPiiIqXjP39j3H3TSpG1S1EeDCng-thMBak,"Tolong perbaiki, tiap login gangguan2 terus aplikasi gak guna bgt, klo ada gangguan itu diperbaiki bukannya di biarin",1,0,4.7.0,2024-02-29 01:01:35,,,4.7.0
85521eed-fcac-4607-a4d0-9be063b68599,Nur Hayati,https://play-lh.googleusercontent.com/a-/ALV-UjUohUPkS4D28BhjT-2RJi7fHlw9v-JSurq1s8Y_6VHf_Q_WlcY,"Tolong perbaiki kenapa otp tidak di kirim padahal udah berkali-kali coba tapi tidak terkirim melalui SMS, bukan memudahkan masyarakat tapi bikin kesel masyarakat",1,0,4.7.0,2023-12-27 14:00:45,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami, mohon dapat menyampaikan nomor handphone yang digunakan untuk mengakses aplikasi Mobile JKN ke alamat email : keluhan.mobile@bpjs-kesehatan.go.id untuk kemudahan proses tindak lanjut. Terima kasih.",2024-01-02 05:00:35,4.7.0
c293d4b0-bf77-4e7b-9b1f-b3a75fd0a20a,Nasoha Bae,https://play-lh.googleusercontent.com/a/ACg8ocIIC2m6LURQ6u9Uxl0whvu7iM_OlPFoi1mqgOC0VSt9tbhh=mo,"Sejak awal 2024 apknya jadi jelek,susah digunakan,berkali kali menghubungi pusat pengaduan juga nggk direspon,,bikin repot pokoknya,,mohon diatasi masalah ini",1,0,4.7.0,2024-02-27 05:25:15,,,4.7.0
6a43a779-32a3-4773-ad32-9d8a267bef07,Sukmayanti 02,https://play-lh.googleusercontent.com/a/ACg8ocLBNJdwkmyc2N7mStGPK-LBwp-cJQTVJUeYKQ6ML6JDUSH0oA=mo,"Sumpah ya susah btul masuk kode otp nya pkai no telpon aku coba sampai 3 no endk ada yg masuk mana suka eror lgi. Kekantor bpjs mau aktif kn bpjs,p disuruh download ni applikasi tpi jelek banget aplikasi nya endk bisa masuk"" mna suka eror lgi",1,0,4.7.0,2024-03-13 05:39:19,"Hi.. Mohon maaf atas ketidaknyamanannya. Pastikan jaringan baik dan No HP yang terdaftar adalah no HP prabayar yang aktif dengan pulsa yang mencukupi agar kode OTP dapat masuk. Saat ini Operator yang sudah tersedia untuk SMS OTP adalah pengguna Telkomsel, Indosat dan Smartfren. Terima kasih.",2024-03-20 02:09:19,4.7.0
5b0e203e-0496-4a38-b8ce-65c209019bbe,Awu 7897,https://play-lh.googleusercontent.com/a-/ALV-UjW8oooiNdUG2ERULtwS4otKZzPPs9uqq3ryeFlR8jakx0NYAzU,Ini kenapa nomor telepon gak bisa diverifikasi ya. Padahal kode otp udah masuk disms tapi di tampilan aplikasi gagal ngirim kodenya,1,0,4.7.0,2024-03-06 04:33:28,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami, Anda dapat menyampaikan kendala dengan melampirkan screenshot/video ke alamat email : keluhan.mobile@bpjs-kesehatan.go.id untuk kemudahan proses tindak lanjut. Terima kasih.",2024-03-22 02:59:56,4.7.0
a5331b46-08f4-4894-b92f-b94a39f9b316,agus goessoiry,https://play-lh.googleusercontent.com/a-/ALV-UjXwEgddqrbd238pkTl3nq-5U4PEdDj8h2SUGCEUWPP3WPsFetYh,kenapa untuk bisa login harus daftar autodebit dlu sih??Pas di coba sdaftar autodebit juga masih tetep ga bisa login...Parah2!!!!,1,0,4.7.0,2024-05-04 07:17:18,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami, Anda dapat menyampaikan kendala dengan melampirkan screenshot/video ke alamat email : carecenter@bpjs-kesehatan.go.id untuk kemudahan proses tindak lanjut. Terima kasih.",2024-05-07 09:17:18,4.7.0
9ff288b4-642e-4734-8da4-22f59ece82dc,Jenna Naira,https://play-lh.googleusercontent.com/a/ACg8ocKWm9DrbzlQ9m0MSt9PDdAJNygOLvHnp2fss2RFdZF0ZpCIVQ=mo,Ga usah download.percuma ga bisa dibuka. Alasan emulator lah.di root lah Pdhl hp ga pernah di root masih bawaan pabrik..,1,0,4.7.0,2024-05-06 09:10:52,,,4.7.0
d07a9ca8-b2b3-4c54-b3d9-56753845d75c,Ismail Kaysan ahnaf,https://play-lh.googleusercontent.com/a/ACg8ocJX3dKoHBzeQhwhX9fmj2AO3MSZMYNxVexy9-7lcwKGBnQBkQ=mo,Aplikasi taaaaaiii ttttaaaaiiiii tidak bergunaa. Aplikasi layanan publik tapi kaya taiiii. Kode otp ga bisa masuk teruss. Emang kaya taaaii,1,0,4.7.0,2023-12-28 21:07:38,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami, Anda dapat menyampaikan kendala dengan melampirkan screenshot/video ke alamat email : keluhan.mobile@bpjs-kesehatan.go.id untuk kemudahan proses tindak lanjut. Terima kasih.",2023-12-31 02:49:39,4.7.0
b6240044-12bd-407c-a627-0b20fb362416,Leo Nardo,https://play-lh.googleusercontent.com/a-/ALV-UjVl31DVPTMTM3aSQvGnmjkCDkRmBoNIFFVAzS3nOObEHaJ99Yw,"Woiii apk jgn mempersulit lah semakin kesini semakin di persulit untuk pendataan,masukin nomor handphone sudah jelas nomor yg di masukan di handphone TPI tetap aja masih gak bisa ini apk nya gunanya apa sekarang Apk yang tidak jelas tidak tau keadaan orang darurat atau tidak Mending hapus aja apk ini",1,0,4.7.0,2023-12-19 06:35:22,,,4.7.0
f0d71d9f-3585-464e-8387-b4794ee97de7,Baydzofi,https://play-lh.googleusercontent.com/a-/ALV-UjWl_oAGzt4lUzM8T3lKswG2AVStr63qZ7qxx-XFuvSX0TolSr4A,"Saya sudah masukkan nomor, sudah dapat SMS kode, tapi kenapa ditulisannya gagal, dan tidak ada kolom untuk memasukkan kode yg telah saya peroleh Mohon ditanggapi",1,0,4.7.0,2024-03-06 04:40:27,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami, Anda dapat menyampaikan kendala dengan melampirkan screenshot/video ke alamat email : keluhan.mobile@bpjs-kesehatan.go.id untuk kemudahan proses tindak lanjut. Terima kasih.",2024-03-22 02:59:39,4.7.0
89b0a9c5-cc2e-401a-b7a7-3883550d1da2,tama Irfan,https://play-lh.googleusercontent.com/a-/ALV-UjWJSLhAKyzKumpTWwzRvN-FXO2CablF9HYs0DmNev0SqwUi7dc,"*) Saya mencoba Daftar. Memasukin NIK dan lain lain. Setelah itu, ketika saya masukan no handphone. Kok ada tulisan nomor sudah digunakan peserta lain ? *) Saya mencoba Masuk Kemudian memilih Masuk, setelah itu saya pilih lupa kata sandi. Saya masukan NIK, kemudian saya masukan captcha. Muncul tulisan : sepertinya akun anda belum terdaftar. Silahkan melakukan pendaftaran terdahulu. Jadi pertanyaan, bagaimana supaya saya bisa mendaftar ??",1,0,4.7.0,2023-12-19 08:57:13,,,4.7.0
c4eaf64c-2e10-45ec-b107-3546e3469511,Siti Yuliani,https://play-lh.googleusercontent.com/a-/ALV-UjXpSSMiUBQCt8m5qvd4-YVkQvaWbJNB_okCrNrJTILLZCbhfq0n,Ini sengaja dipersulit ya? Kode otp sms nya gaada muncul sama sekali.. banyak tuh yg ngeluh gra² otp ga keluar.. sengaja apa gmna sihh heraaannn org yg lg diluar kota mau bikin surat pindah rujukan faskes jdi terhambat bgttt gila mana dari faskes terdekat jga dipersulit harus nunggu bberapa minguu.. yg sekarat keburu mati anjrit,1,0,4.7.0,2024-01-29 01:32:05,,,4.7.0
f70f5a23-d887-4681-a04b-d5f6b2158708,Dazzling Hundred Blossoms,https://play-lh.googleusercontent.com/a/ACg8ocLFzkZwFIQfPzuWHGvvDK4FvFKu3_58GR7b8oAOL-ClD7HoaQ=mo,"Sangat mempersulit😊 Dari daftar aja ribet, g ada dikirimnya kode otp. Jaringan oke, pulsa ada. Maunya apa sih",1,0,4.7.0,2024-03-17 11:56:21,"Hi.. Mohon maaf atas ketidaknyamanannya. Pastikan jaringan baik dan No HP yang terdaftar adalah no HP prabayar yang aktif dengan pulsa yang mencukupi agar kode OTP dapat masuk. Saat ini Operator yang sudah tersedia untuk SMS OTP adalah pengguna Telkomsel, Indosat dan Smartfren. Terima kasih.",2024-03-18 04:14:17,4.7.0
4805a0b2-99eb-47f5-90af-ed69814d568e,Tedi Angga,https://play-lh.googleusercontent.com/a/ACg8ocIBJMYjNP5HvdyxwMxqddTzFAa-Aj56WCocYrQTlRRdAcYHdg=mo,Sejak akhir 2023 sampai sekarang tidak ada perbaikan masalah root di login JKN...tidak bisa di buka...apa BPJS kesehatan benar2 mau di hapuskan???sampai masalah seperti ini aja tidak bisa di selesaikan..,1,0,4.7.0,2024-05-06 02:58:46,,,4.7.0
2820749c-bb20-4cb2-a089-8420a2262d55,Faridaa Lestarii,https://play-lh.googleusercontent.com/a-/ALV-UjWzWnogj6SwRmb1diJv0fsqcuq2bz-Yu8V5E4qt-EeSqOqxFqdn,Hidup lagi butuh²nya buat periksa eh malah keluar tulisan device emulatorr Gilak kalii lagi butuh bangett malah kesusahan. kalo bisa ga ta kasi bintang/ setitik aja sebel,1,0,4.7.0,2024-04-16 05:42:31,,,4.7.0
adaa8ee4-817e-4ffe-914b-7d5283708504,Wiesha Farenzha,https://play-lh.googleusercontent.com/a-/ALV-UjW4kPq-HqFeG2DmZHezFGQmfUS0jRNVeeOPugdhR7p5kc6X9C1o,"kenapa saya tidak bisa menerima Kode OTP via SMS ? nomer telpon yg saya masukan 100% benar dan aktif .. email otp bisa masuk, nomer hp tidak bisa..",1,0,4.7.0,2024-04-15 14:20:59,"Hi.. Mohon maaf atas ketidaknyamanannya. Pastikan jaringan baik dan No HP yang terdaftar adalah no HP prabayar yang aktif dengan pulsa yang mencukupi agar kode OTP dapat masuk. Saat ini Operator yang sudah tersedia untuk SMS OTP adalah pengguna Telkomsel, Indosat dan Smartfren. Terima kasih.",2024-04-16 04:51:09,4.7.0
53ede771-301a-438d-8688-ce4886ff0769,Priyadi Hadi S,https://play-lh.googleusercontent.com/a-/ALV-UjVrJyaX2tjlpoIPnWmPqRLtsHz9V8qM26i6tzDxVW3m200hp4q0,"Aplikasi error, menyatakan offline padahal dibuat internet aplikasi lain lancar. UI buruk.",1,0,4.7.0,2024-04-20 03:27:57,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala tersebut, mohon agar dapat mencobanya kembali secara berkala dengan menutup aplikasi dan membukanya kembali serta memastikan jaringan internet baik. Apabila kendala masih terjadi, mohon agar melakukan re-install aplikasi Mobile JKN versi 4.7.0 (pada perangkat Android). Terima kasih.",2024-04-22 07:37:51,4.7.0
b883908e-db15-4fe1-ac37-561190708407,Mitsubishi Chelly,https://play-lh.googleusercontent.com/a-/ALV-UjWxFCLM_mj6kNOmgMkiw-o7WzhfEN-E2bGezDfjiFyeyVzZohxe,Tidak membantu sama sekali. Kode OTP tidak di kirim sama sekali. Tolong perbaiki aplikasi atau tutup aplikasi jika tdk bs di gunakan.,1,0,4.7.0,2024-01-15 05:26:19,,,4.7.0
07b57464-ba8b-4eb2-90e7-832299007672,siti hasna,https://play-lh.googleusercontent.com/a/ACg8ocIRUAPpa7ikbPQI4P51uu77Didxoe-og1_owa1gloVRLF5LMA=mo,"Ini saya mau kasi keluhan, kenapa ketika kita aktifkan jkn mobile ada notifikasi yang masuk tidak di lakukan root.??? Pusing",1,0,4.7.0,2024-03-19 07:50:03,,,4.7.0
df1a6ceb-cdfc-47bf-9cd3-ea541f9f815a,Ayah Pepey,https://play-lh.googleusercontent.com/a/ACg8ocIY694cZ1aP9AL9t88CQXIl1ezjhCmWLvEwKdsDVMuJANyY_Q=mo,Tidak bisa digunakan muncul tulisan tidak bisa digunakan pada emulator dan root padahal hp ga pernah di oprek oprek,1,0,4.7.0,2024-05-07 14:18:42,,,4.7.0
73a83160-98ac-4318-a278-3f9fbec05b63,Shoyo Hinata,https://play-lh.googleusercontent.com/a-/ALV-UjW2SdiM14EK8QdRccqLpnlCr_G4lYsPWNYeVIBW6VWexFFgnkQ,"Untuk pihak mobile JKN tolong di perbaiki sistemnya, soalnya saya mau daftar dari pagi sampe sore engga bisa, karena saya tidak menerima kode OTP, tolong di perbaiki",1,0,4.7.0,2024-04-06 09:15:16,"Hi.. Mohon maaf atas ketidaknyamanannya. Pastikan jaringan baik dan No HP yang terdaftar adalah no HP prabayar yang aktif dengan pulsa yang mencukupi agar kode OTP dapat masuk. Saat ini Operator yang sudah tersedia untuk SMS OTP adalah pengguna Telkomsel, Indosat dan Smartfren. Terima kasih.",2024-04-17 07:44:59,4.7.0
163f2d1e-7a48-4103-b989-680f7cfa3d0f,Rivaldy dompas,https://play-lh.googleusercontent.com/a/ACg8ocLq4S6t2G0pmsPuTB20KsEZDYQg-qt7IQwsrP0XfnZjHSV_UA=mo,"Tiba² keluar sendiri gak bisa masuk pdahal NIK dan pass udh benar, captcha salah² trus pdahal sudah benar isi nya gak jelas mohon diperbaiki lagi",1,0,4.7.0,2024-03-12 11:14:47,,,4.7.0
454bc673-e175-483f-aaf0-c681b1f334e5,Beni Firmansyah,https://play-lh.googleusercontent.com/a-/ALV-UjVHGqGtXXGpkMG4Nbw06zhdEIZ6-Rc2vJvZWdomkKzAyIXzzXJZ,"kode otp melalui email cepet banget masuk nya. giliran masukan nomer,,ga ada kode otp yg masuk melalui sms..sampe 3x ganti nomer sama aja hasil nya..kacau nih aplikasi",1,0,4.7.0,2024-03-13 05:56:10,"Hi.. Mohon maaf atas ketidaknyamanannya. Pastikan jaringan baik dan No HP yang terdaftar adalah no HP prabayar yang aktif dengan pulsa yang mencukupi agar kode OTP dapat masuk. Saat ini Operator yang sudah tersedia untuk SMS OTP adalah pengguna Telkomsel, Indosat dan Smartfren. Terima kasih.",2024-03-20 02:10:11,4.7.0
e4438c9d-0d72-4991-8db0-09eb992464aa,Rita Rismawati,https://play-lh.googleusercontent.com/a-/ALV-UjWH1kzKOJzu-g4zU-xE4SRqUi-xyA6EYCK0h1D9vsnmELUEyBQC,Buruk sekali. Baru mau daftar verifikasi kode otp nya selalu gagal. Tolong diperbaiki sistemnya ya.,1,0,4.7.0,2024-04-29 02:06:13,Hi.. Mohon maaf atas ketidaknyamanannya. Pastikan jaringan baik dan No HP yang terdaftar adalah no HP prabayar yang aktif dengan pulsa yang mencukupi agar kode OTP dapat masuk.Terima kasih.,2024-04-30 04:04:51,4.7.0
47828048-9853-42cc-8939-9144099ac362,ute roses,https://play-lh.googleusercontent.com/a/ACg8ocLQy148CASz9lCpM_g6ZUZTrBYJEP4YkK5J_Lv5_MtHbkQ6Yw=mo,"No antrian ghoib, udah teng jam 7 msh belum bisa daftar jg, direfresh trs msh belum bisa jg, jam 7.01 no antrian udah habis. Bener2 golongan demit ini aplikasi..",1,0,4.7.0,2024-03-03 00:07:06,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala tersebut, Anda dapat menghubungi Care Center BPJS Kesehatan melalui nomor 165 (24 jam) atau fitur “Pengaduan Layanan JKN” pada Mobile JKN.. Terima kasih.",2024-03-25 04:03:44,4.7.0
24e84699-6b99-43d4-bafc-3598e4da91c8,Jefrin Rege,https://play-lh.googleusercontent.com/a-/ALV-UjXziM1TFif53F3AbS43XetqpCxMgQPXlKU2KC20ASjQoCV9uhAr,Jangan buat kami menjadi bodoh Kalau tidak bisa. Tidak usah buat aplikasi. Sudah isi nomor telepon kode verikasi tidak pernah muncul.,1,0,4.7.0,2024-02-28 17:30:37,,,4.7.0
98ea1392-f991-4f41-8354-8fe46926d0c7,Andre Setiadi,https://play-lh.googleusercontent.com/a-/ALV-UjU1NnW2jLsrGYN3uSNOZeHSMlDLBkiBfDmvsNuLRD9gkLvv853O,"Tolong pada saat daftar diperbaiki kembali masalah responsi kode Verifikasi, karena 2X menunggu tidak ada kode Verifikasi sama sekali!",1,0,4.7.0,2024-02-21 00:18:34,"Hi.. Mohon maaf atas ketidaknyamanannya. Pastikan jaringan baik dan No HP yang terdaftar adalah no HP prabayar yang aktif dengan pulsa yang mencukupi agar kode OTP dapat masuk. Saat ini Operator yang sudah tersedia untuk SMS OTP adalah pengguna Telkomsel, Indosat dan Smartfren. Terima kasih.",2024-02-23 02:27:18,4.7.0
2ec94438-98af-48a2-ab3a-cb0e04e50df2,Goza Zaldi,https://play-lh.googleusercontent.com/a-/ALV-UjXUmKnrwS6C7Nsvl4rl7dpATFnlwE4DbvrGsxenk9fcu6M_aA,"Aplikasi macam apa. Bayar mahal tp bug dmn². Buka app aja g bisa. Malah tunggakan aja yg dipikir. Fasilitas dikedepanin, bukan cuma cuan² doang yg dpkir.. Buriik",1,0,4.7.0,2024-03-31 12:48:28,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala yang dialami, Anda dapat menyampaikan kendala dengan melampirkan screenshot/video ke alamat email : keluhan.mobile@bpjs-kesehatan.go.id untuk kemudahan proses tindak lanjut. Terima kasih.",2024-04-01 03:24:56,4.7.0
a27fcc9a-0b75-4486-963f-3905d3af067d,herlini oktaria,https://play-lh.googleusercontent.com/a-/ALV-UjVi_i3ckPQYFdMw05atJ6_QQAYVXRP_N3iUU2WkbTpTkZTqIHY,Mohon perbaikan di user login sepertinya error tidak ada sms masuk untuk forgot password. Aplikasi pemerintahan resmi mohon di update terlebih dahulu,1,0,4.7.0,2024-01-30 07:04:18,,,4.7.0
dde91b12-5985-4747-a66d-9dc5ff55b3a0,Ahmad Imam,https://play-lh.googleusercontent.com/a/ACg8ocJQEj5o0lngwmv8fEu1XX2iK_goJwjo6TcP1bQalV63cLqZ2w=mo,"Input Captcha nya error tidak sesuai mulu, padahal sudah sesuai inputnya, jadi tidak bisa login.",1,0,4.7.0,2024-05-07 11:01:52,,,4.7.0
4518adf5-8ba6-4faa-8265-556d2188bdef,ROHMAT,https://play-lh.googleusercontent.com/a/ACg8ocIjIE382yBOL0yDrwzDDKZM1mbb-lxUFtmCK6dRZ3ErkyNdMw=mo,"Jangan di persulit lah,, perbaiki aplikasi nya,, bikin mudah jangan bikin rudetttt,, sudah sulit ditambah susah aja",1,1,4.7.0,2024-03-25 10:03:50,,,4.7.0
d0c41ed6-e2e3-4625-a3c6-594a57372092,Norman Azhar,https://play-lh.googleusercontent.com/a-/ALV-UjUVsHF_KOduV-0Mb2rGpZHidTRLZDUuKGhYmXNZyy1b760eWmk,"bagaimana sich istri saya ada tagihan tahun 2016 selama 2 bulan, padahal dahulu bila ada tunggakan BPJS tidak bisa dipakai, ini baru di tagihan dari pertengahan 2023, ini sistem BPJS GIMANA.. Padahal skarang dari tahun 2017 saya di bayarkan kantor dan aman2 aja ttp tagihan teruss lwat wa. skrang parah nya saya daftar di mobile JKN nomor hp saya sudah dipakai, saya login dengan NIK diaplikasi berbunyi blm terdaftar.",1,0,4.7.0,2024-01-02 09:04:43,"Hi.. Mohon maaf atas ketidaknyamanannya. Terkait kendala tersebut, mohon dapat melakukan validasi dan verifikasi data nomor handphone di Kantor Cabang BPJS Kesehatan setempat terdekat dengan domisili Anda. Terima kasih.",2024-01-15 03:26:42,4.7.0
5cb3da7d-0238-4aae-96e3-842fdc4d901e,Mukromin Ahmad,https://play-lh.googleusercontent.com/a-/ALV-UjVhCm7c9pCHzgkHOYvQPgddk6UYDOeHfm4gQYALf4A2nOyQ4YA,"Jkn mobile ko sekarang jelek yah, ga bisa di pake lagi. Muncul notif demi keamanan tidak bisa berjalan pada emulator",1,0,4.7.0,2024-03-01 05:57:10,,,4.7.0
128579ad-86b5-46e2-8a8e-f54830e55636,mif el-hadi,https://play-lh.googleusercontent.com/a-/ALV-UjVs4PLNTuzzjMbdqWM4m0dt6vjQQz8hyYJ-jGr4BCROyQBn2DVS,"Aplikasi ga guna, ngirim otp ke selain no simPATI aja ga bisa, kalo ga punya pulsa ngirim pake WA aja... Gitu doang ga kepikiran",1,0,4.7.0,2023-12-27 03:42:48,,,4.7.0
3a6ea07b-f039-4ef8-a71c-01839b40eae8,TONI PERDIANSYAH,https://play-lh.googleusercontent.com/a/ACg8ocJKjxN6lnCKDQC8R0zva7zQQ28Rakt4y_RAaZmVC_wJy6PZJg=mo,"Aplikasi ga jelas tiba2 keluar sendiri,dan pas mau login ulang captcha nya salah Mulu padahal penulisan udh bener tapi tetap aja salah",1,0,4.7.0,2024-03-12 11:28:03,,,4.7.0
c621162e-3d87-460d-8a83-7268f110be42,Ahmad Fauzi,https://play-lh.googleusercontent.com/a-/ALV-UjUBcdFtQRKOsK2OCRRiN6F0P0CwvrFi_wgC-3sM5ovTluTnkTTt,"Registrasi aja susah dan kode otp gak masuk-masuk, mau bikin sistem digital tapi payah!!!!",1,3,4.7.0,2024-03-17 22:57:15,,,4.7.0
afad4123-a239-4acb-9aee-e3124fa1b916,Martino Putranto,https://play-lh.googleusercontent.com/a-/ALV-UjVHWvLPAfBjBASvUO6NZAIqRr6dgukMUCPYUvbNMW41tQLn-XMN,"Tidak bisa dibuka, aplikasi error, sudah coba uninstall instal lagi masih error..pdhl hp ngga pernah diapa²in..",1,0,4.7.0,2024-02-19 10:41:53,,,4.7.0
6f2bc138-0b84-4323-a53a-3c96ede16ba2,Dewi Nurohaeni,https://play-lh.googleusercontent.com/a-/ALV-UjWm2sRKqTqY0zNHz2HmHkraiH55f_AI5R0uzpnyQlrrsx37lmHcXw,"Tolong di perbaiki lagi, saya sudah isi pulsa dan mencantumkan nomor saya dengan benar, tetapi kode otpnya tidak muncul terus. Saat ini saya benar2 butuh tindakan dr rs rujukan saya, saya jadi kesusahan",1,0,4.7.0,2024-01-08 14:23:23,,,4.7.0
98cc4c24-1381-48c0-8f9a-7dd7fee928e3,Wasito Cokrodiningrat,https://play-lh.googleusercontent.com/a-/ALV-UjVRaGtXDim6iYhHosFbRO2DiBqv0gW67U3T8oGjdje1aZc21rk,"Hp habis di root ulang mlaah Jkn ngga bisa masuk. ""Tidak bisa berjalan pada emulator"". Padahal sebelumnya bisa. . Payah nh.",1,0,4.7.0,2024-01-22 09:24:58,,,4.7.0
